Stock,Features,Volatility,Percent Return,Win Rate,Accuracy Test,Total Dict,Selected Features,binarized
PRIO3.SA,9,0.2936438415611818,13.32414687000004,52.17391304347826,0.344,"{'-1.0': {'precision': 0.49382716049382713, 'recall': 0.36363636363636365, 'f1-score': 0.418848167539267, 'support': 110.0}, '0.0': {'precision': 0.21495327102803738, 'recall': 0.45098039215686275, 'f1-score': 0.2911392405063291, 'support': 51.0}, '1.0': {'precision': 0.3709677419354839, 'recall': 0.25842696629213485, 'f1-score': 0.304635761589404, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.3599160578191161, 'recall': 0.3576812406951204, 'f1-score': 0.3382077232116667, 'support': 250.0}, 'weighted avg': {'precision': 0.39319893403603584, 'recall': 0.344, 'f1-score': 0.3521359299063964, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,10,0.2936438415611818,-9.33552213999992,50.0,0.356,"{'-1.0': {'precision': 0.49572649572649574, 'recall': 0.5272727272727272, 'f1-score': 0.5110132158590308, 'support': 110.0}, '0.0': {'precision': 0.18681318681318682, 'recall': 0.3333333333333333, 'f1-score': 0.2394366197183099, 'support': 51.0}, '1.0': {'precision': 0.3333333333333333, 'recall': 0.15730337078651685, 'f1-score': 0.21374045801526717, 'support': 89.0}, 'accuracy': 0.356, 'macro avg': {'precision': 0.3386243386243386, 'recall': 0.3393031437975258, 'f1-score': 0.3213967645308693, 'support': 250.0}, 'weighted avg': {'precision': 0.37489621489621494, 'recall': 0.356, 'f1-score': 0.3497824884539439, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,11,0.2936438415611818,23.853193960000095,55.35714285714286,0.344,"{'-1.0': {'precision': 0.5616438356164384, 'recall': 0.37272727272727274, 'f1-score': 0.44808743169398907, 'support': 110.0}, '0.0': {'precision': 0.21951219512195122, 'recall': 0.5294117647058824, 'f1-score': 0.3103448275862069, 'support': 51.0}, '1.0': {'precision': 0.3333333333333333, 'recall': 0.20224719101123595, 'f1-score': 0.2517482517482518, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.3714964546905743, 'recall': 0.368128742814797, 'f1-score': 0.3367268370094825, 'support': 250.0}, 'weighted avg': {'precision': 0.41057044214277755, 'recall': 0.344, 'f1-score': 0.350091192395319, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']",0
PRIO3.SA,12,0.2936438415611818,1.193934570000056,55.35714285714286,0.268,"{'-1.0': {'precision': 0.43333333333333335, 'recall': 0.35454545454545455, 'f1-score': 0.39000000000000007, 'support': 110.0}, '0.0': {'precision': 0.12727272727272726, 'recall': 0.27450980392156865, 'f1-score': 0.17391304347826086, 'support': 51.0}, '1.0': {'precision': 0.28, 'recall': 0.15730337078651685, 'f1-score': 0.20143884892086333, 'support': 89.0}, 'accuracy': 0.268, 'macro avg': {'precision': 0.2802020202020202, 'recall': 0.26211954308451335, 'f1-score': 0.25511729746637474, 'support': 250.0}, 'weighted avg': {'precision': 0.3163103030303031, 'recall': 0.268, 'f1-score': 0.2787904910853926, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,13,0.2936438415611818,-2.6170957499999714,54.0,0.34,"{'-1.0': {'precision': 0.47368421052631576, 'recall': 0.4090909090909091, 'f1-score': 0.43902439024390244, 'support': 110.0}, '0.0': {'precision': 0.19811320754716982, 'recall': 0.4117647058823529, 'f1-score': 0.267515923566879, 'support': 51.0}, '1.0': {'precision': 0.3877551020408163, 'recall': 0.21348314606741572, 'f1-score': 0.2753623188405797, 'support': 89.0}, 'accuracy': 0.34, 'macro avg': {'precision': 0.353184173371434, 'recall': 0.34477958701355926, 'f1-score': 0.32730087755045373, 'support': 250.0}, 'weighted avg': {'precision': 0.3868769632977322, 'recall': 0.34, 'f1-score': 0.3457729656222068, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window']",0
PRIO3.SA,14,0.2936438415611818,-15.659186219999938,48.71794871794872,0.328,"{'-1.0': {'precision': 0.464, 'recall': 0.5272727272727272, 'f1-score': 0.49361702127659574, 'support': 110.0}, '0.0': {'precision': 0.17721518987341772, 'recall': 0.27450980392156865, 'f1-score': 0.2153846153846154, 'support': 51.0}, '1.0': {'precision': 0.21739130434782608, 'recall': 0.11235955056179775, 'f1-score': 0.14814814814814814, 'support': 89.0}, 'accuracy': 0.328, 'macro avg': {'precision': 0.2862021647404146, 'recall': 0.3047140272520312, 'f1-score': 0.28571659493645307, 'support': 250.0}, 'weighted avg': {'precision': 0.31770320308200334, 'recall': 0.328, 'f1-score': 0.3138706916409044, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,15,0.2936438415611818,20.52591163000001,51.78571428571429,0.352,"{'-1.0': {'precision': 0.4732142857142857, 'recall': 0.4818181818181818, 'f1-score': 0.47747747747747743, 'support': 110.0}, '0.0': {'precision': 0.19753086419753085, 'recall': 0.3137254901960784, 'f1-score': 0.24242424242424243, 'support': 51.0}, '1.0': {'precision': 0.3333333333333333, 'recall': 0.21348314606741572, 'f1-score': 0.2602739726027397, 'support': 89.0}, 'accuracy': 0.352, 'macro avg': {'precision': 0.3346928277483833, 'recall': 0.336342272693892, 'f1-score': 0.32672523083481986, 'support': 250.0}, 'weighted avg': {'precision': 0.3671772486772486, 'recall': 0.352, 'f1-score': 0.35220216979121083, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,16,0.2936438415611818,17.929515039999952,57.14285714285714,0.376,"{'-1.0': {'precision': 0.49586776859504134, 'recall': 0.5454545454545454, 'f1-score': 0.5194805194805194, 'support': 110.0}, '0.0': {'precision': 0.18888888888888888, 'recall': 0.3333333333333333, 'f1-score': 0.24113475177304966, 'support': 51.0}, '1.0': {'precision': 0.4358974358974359, 'recall': 0.19101123595505617, 'f1-score': 0.265625, 'support': 89.0}, 'accuracy': 0.376, 'macro avg': {'precision': 0.3735513644604554, 'recall': 0.35659970491431164, 'f1-score': 0.3420800904178563, 'support': 250.0}, 'weighted avg': {'precision': 0.4118946386946387, 'recall': 0.376, 'f1-score': 0.3723254179331307, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,17,0.2936438415611818,-17.79620394999998,50.943396226415096,0.304,"{'-1.0': {'precision': 0.45918367346938777, 'recall': 0.4090909090909091, 'f1-score': 0.4326923076923077, 'support': 110.0}, '0.0': {'precision': 0.16964285714285715, 'recall': 0.37254901960784315, 'f1-score': 0.23312883435582818, 'support': 51.0}, '1.0': {'precision': 0.3, 'recall': 0.1348314606741573, 'f1-score': 0.18604651162790697, 'support': 89.0}, 'accuracy': 0.304, 'macro avg': {'precision': 0.30960884353741497, 'recall': 0.3054904631243032, 'f1-score': 0.283955884558681, 'support': 250.0}, 'weighted avg': {'precision': 0.34344795918367343, 'recall': 0.304, 'f1-score': 0.30417545573273924, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,18,0.2936438415611818,17.33479753000003,59.25925925925925,0.348,"{'-1.0': {'precision': 0.5056179775280899, 'recall': 0.4090909090909091, 'f1-score': 0.4522613065326634, 'support': 110.0}, '0.0': {'precision': 0.2204724409448819, 'recall': 0.5490196078431373, 'f1-score': 0.3146067415730337, 'support': 51.0}, '1.0': {'precision': 0.4117647058823529, 'recall': 0.15730337078651685, 'f1-score': 0.22764227642276422, 'support': 89.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.37928504145177494, 'recall': 0.37180462924018776, 'f1-score': 0.33150344150948713, 'support': 250.0}, 'weighted avg': {'precision': 0.41403652335923313, 'recall': 0.348, 'f1-score': 0.3442154005617748, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,19,0.2936438415611818,-0.0938204499999301,49.09090909090909,0.352,"{'-1.0': {'precision': 0.47619047619047616, 'recall': 0.45454545454545453, 'f1-score': 0.46511627906976744, 'support': 110.0}, '0.0': {'precision': 0.23076923076923078, 'recall': 0.47058823529411764, 'f1-score': 0.3096774193548387, 'support': 51.0}, '1.0': {'precision': 0.34146341463414637, 'recall': 0.15730337078651685, 'f1-score': 0.21538461538461537, 'support': 89.0}, 'accuracy': 0.352, 'macro avg': {'precision': 0.34947437386461777, 'recall': 0.3608123535420296, 'f1-score': 0.3300594379364072, 'support': 250.0}, 'weighted avg': {'precision': 0.3781617082104887, 'recall': 0.352, 'f1-score': 0.3445022794160078, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']",0
PRIO3.SA,20,0.2936438415611818,24.012058220000107,58.333333333333336,0.304,"{'-1.0': {'precision': 0.5535714285714286, 'recall': 0.2818181818181818, 'f1-score': 0.3734939759036145, 'support': 110.0}, '0.0': {'precision': 0.1897810218978102, 'recall': 0.5098039215686274, 'f1-score': 0.2765957446808511, 'support': 51.0}, '1.0': {'precision': 0.3333333333333333, 'recall': 0.21348314606741572, 'f1-score': 0.2602739726027397, 'support': 89.0}, 'accuracy': 0.304, 'macro avg': {'precision': 0.358895261267524, 'recall': 0.33503508315140834, 'f1-score': 0.3034545643957351, 'support': 250.0}, 'weighted avg': {'precision': 0.4009534237052485, 'recall': 0.304, 'f1-score': 0.31342041555905936, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,21,0.2936438415611818,6.066283880000064,54.16666666666666,0.348,"{'-1.0': {'precision': 0.46956521739130436, 'recall': 0.4909090909090909, 'f1-score': 0.48, 'support': 110.0}, '0.0': {'precision': 0.2037037037037037, 'recall': 0.43137254901960786, 'f1-score': 0.27672955974842767, 'support': 51.0}, '1.0': {'precision': 0.4074074074074074, 'recall': 0.12359550561797752, 'f1-score': 0.18965517241379307, 'support': 89.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.3602254428341385, 'recall': 0.34862571518222546, 'f1-score': 0.3154615773874069, 'support': 250.0}, 'weighted avg': {'precision': 0.39320128824476647, 'recall': 0.348, 'f1-score': 0.33517007156798956, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,22,0.2936438415611818,28.875987620000032,60.78431372549019,0.344,"{'-1.0': {'precision': 0.5454545454545454, 'recall': 0.32727272727272727, 'f1-score': 0.4090909090909091, 'support': 110.0}, '0.0': {'precision': 0.203125, 'recall': 0.5098039215686274, 'f1-score': 0.29050279329608936, 'support': 51.0}, '1.0': {'precision': 0.42857142857142855, 'recall': 0.2696629213483146, 'f1-score': 0.33103448275862063, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.392383658008658, 'recall': 0.36891319006322315, 'f1-score': 0.34354272838187305, 'support': 250.0}, 'weighted avg': {'precision': 0.43400892857142853, 'recall': 0.344, 'f1-score': 0.35711084569447116, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,23,0.2936438415611818,17.253693889999976,63.82978723404256,0.296,"{'-1.0': {'precision': 0.46153846153846156, 'recall': 0.2727272727272727, 'f1-score': 0.3428571428571428, 'support': 110.0}, '0.0': {'precision': 0.1956521739130435, 'recall': 0.5294117647058824, 'f1-score': 0.28571428571428575, 'support': 51.0}, '1.0': {'precision': 0.3617021276595745, 'recall': 0.19101123595505617, 'f1-score': 0.25, 'support': 89.0}, 'accuracy': 0.296, 'macro avg': {'precision': 0.3396309210370265, 'recall': 0.33105009112940376, 'f1-score': 0.29285714285714287, 'support': 250.0}, 'weighted avg': {'precision': 0.37175592400199253, 'recall': 0.296, 'f1-score': 0.2981428571428571, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,24,0.2936438415611818,5.848684450000146,52.94117647058824,0.356,"{'-1.0': {'precision': 0.5, 'recall': 0.44545454545454544, 'f1-score': 0.47115384615384615, 'support': 110.0}, '0.0': {'precision': 0.22549019607843138, 'recall': 0.45098039215686275, 'f1-score': 0.3006535947712418, 'support': 51.0}, '1.0': {'precision': 0.34, 'recall': 0.19101123595505617, 'f1-score': 0.2446043165467626, 'support': 89.0}, 'accuracy': 0.356, 'macro avg': {'precision': 0.35516339869281044, 'recall': 0.36248205785548815, 'f1-score': 0.33880391915728353, 'support': 250.0}, 'weighted avg': {'precision': 0.38704, 'recall': 0.356, 'f1-score': 0.35572016233167314, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,25,0.2936438415611818,33.25522961000006,59.61538461538461,0.344,"{'-1.0': {'precision': 0.5802469135802469, 'recall': 0.42727272727272725, 'f1-score': 0.49214659685863876, 'support': 110.0}, '0.0': {'precision': 0.18487394957983194, 'recall': 0.43137254901960786, 'f1-score': 0.25882352941176473, 'support': 51.0}, '1.0': {'precision': 0.34, 'recall': 0.19101123595505617, 'f1-score': 0.2446043165467626, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.36837362105335963, 'recall': 0.34988550408246377, 'f1-score': 0.331858147605722, 'support': 250.0}, 'weighted avg': {'precision': 0.4140629276895944, 'recall': 0.344, 'f1-score': 0.3564236393084485, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,26,0.2936438415611818,35.35850831000007,57.6271186440678,0.356,"{'-1.0': {'precision': 0.5662650602409639, 'recall': 0.42727272727272725, 'f1-score': 0.48704663212435234, 'support': 110.0}, '0.0': {'precision': 0.19491525423728814, 'recall': 0.45098039215686275, 'f1-score': 0.2721893491124261, 'support': 51.0}, '1.0': {'precision': 0.3877551020408163, 'recall': 0.21348314606741572, 'f1-score': 0.2753623188405797, 'support': 89.0}, 'accuracy': 0.356, 'macro avg': {'precision': 0.3829784721730228, 'recall': 0.3639120884990019, 'f1-score': 0.344866100025786, 'support': 250.0}, 'weighted avg': {'precision': 0.42696015469696147, 'recall': 0.356, 'f1-score': 0.3678561308608963, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
PRIO3.SA,27,0.2936438415611818,17.40918112999998,54.71698113207547,0.348,"{'-1.0': {'precision': 0.5056179775280899, 'recall': 0.4090909090909091, 'f1-score': 0.4522613065326634, 'support': 110.0}, '0.0': {'precision': 0.19090909090909092, 'recall': 0.4117647058823529, 'f1-score': 0.2608695652173913, 'support': 51.0}, '1.0': {'precision': 0.4117647058823529, 'recall': 0.23595505617977527, 'f1-score': 0.3, 'support': 89.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.3694305914398446, 'recall': 0.3522702237176791, 'f1-score': 0.33771029058335156, 'support': 250.0}, 'weighted avg': {'precision': 0.4080055999519318, 'recall': 0.348, 'f1-score': 0.35901236617871973, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",0
TSLA,3,0.6288776923363669,-29.136170399999973,45.94594594594595,0.3174603174603174,"{'-1.0': {'precision': 0.42105263157894735, 'recall': 0.16842105263157894, 'f1-score': 0.24060150375939848, 'support': 95.0}, '0.0': {'precision': 0.294478527607362, 'recall': 0.6575342465753424, 'f1-score': 0.4067796610169491, 'support': 73.0}, '1.0': {'precision': 0.3137254901960784, 'recall': 0.19047619047619047, 'f1-score': 0.23703703703703702, 'support': 84.0}, 'accuracy': 0.31746031746031744, 'macro avg': {'precision': 0.34308554979412925, 'recall': 0.33881049656103723, 'f1-score': 0.29480606727112824, 'support': 252.0}, 'weighted avg': {'precision': 0.348610609888127, 'recall': 0.31746031746031744, 'f1-score': 0.2875522588194097, 'support': 252.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']",0
